"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE925161573838";"Dach-Südseite";"In Betrieb";"12.7.2023";"17.8.2023";"Solare Strahlungsenergie";"8,4";"8";"91083";"Baiersdorf";"(natürliche Person)";"ABR920799008158";"26.1.2024"
"SEE995003320401";"Gartenhaus";"In Betrieb";"1.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,8";"0,6";"95488";"Eckersdorf";"(natürliche Person)";"ABR914727615327";"17.8.2023"
"SEE930447531129";"Noel und Linus";"In Betrieb";"3.7.2023";"17.8.2023";"Solare Strahlungsenergie";"10,25";"10";"89347";"Bubesheim";"(natürliche Person)";"ABR962679644025";"17.8.2023"
"SEE971284566165";"priBalcony Duo";"In Betrieb";"14.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,82";"0,6";"95496";"Glashütten";"(natürliche Person)";"ABR957799920487";"17.8.2023"
"SEE909157891519";"Hausdach-1";"In Betrieb";"8.8.2023";"17.8.2023";"Solare Strahlungsenergie";"9,6";"8";"96484";"Meeder";"(natürliche Person)";"ABR901192244480";"29.8.2023"
"SEE968201999113";"Wirth 2";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"9,57";"9,57";"97650";"Fladungen";"Wirth";"ABR947129091093";"22.8.2023"
"SEE999574159323";"PV Haus";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"9,375";"9,375";"95183";"Trogen";"(natürliche Person)";"ABR969212962127";"4.1.2024"
"SEE963510160346";"Jutta Fleischmann";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"8,2";"8";"97074";"Würzburg";"(natürliche Person)";"ABR928320417967";"17.8.2023"
"SEE925862450858";"PV Anlage Bachfischer P.J.";"In Betrieb";"19.7.2023";"17.8.2023";"Solare Strahlungsenergie";"10,08";"10";"94566";"Riedlhütte";"(natürliche Person)";"ABR929933360442";"17.8.2023"
"SEE933697837553";"Balkon Photovoltaikanlage";"In Betrieb";"16.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,6";"0,6";"96103";"Hallstadt";"(natürliche Person)";"ABR922776852594";"4.10.2023"
"SEE983923433370";"Kath.-Mair-Str. 3-5";"In Betrieb";"5.9.2022";"17.8.2023";"Solare Strahlungsenergie";"60,52";"50";"85356";"Freising";"Bürger Energie Genossenschaft - Freisinger Land eG";"ABR932051425788";"17.8.2023"
"SEE974652274785";"Hausdach";"In Betrieb";"20.6.2023";"17.8.2023";"Solare Strahlungsenergie";"10,13";"10";"97688";"Bad Kissingen";"(natürliche Person)";"ABR970104945739";"17.8.2023"
"SEE924493763214";"Nebendach";"In Betrieb";"2.8.2023";"17.8.2023";"Solare Strahlungsenergie";"9,84";"9,84";"84375";"Kirchdorf";"(natürliche Person)";"ABR939530392982";"17.8.2023"
"SEE987505796297";"Hausdachanlage Pfeifer";"In Betrieb";"15.8.2023";"17.8.2023";"Solare Strahlungsenergie";"9,315";"9,315";"95448";"Bayreuth";"(natürliche Person)";"ABR942371547817";"17.8.2023"
"SEE987975996807";"PV-Anlage mit 7,14 kWp (2023)";"In Betrieb";"10.8.2023";"17.8.2023";"Solare Strahlungsenergie";"7,14";"6";"85296";"Rohrbach";"(natürliche Person)";"ABR968404424979";"17.8.2023"
"SEE901335333408";"Meine PV Anlage 5,10 kWp";"In Betrieb";"26.6.2023";"17.8.2023";"Solare Strahlungsenergie";"5,1";"5,1";"97270";"Kist";"(natürliche Person)";"ABR932131998966";"17.8.2023"
"SEE961076130865";"Garagendach";"In Betrieb";"11.5.2023";"17.8.2023";"Solare Strahlungsenergie";"7,29";"7,29";"84571";"Reischach";"(natürliche Person)";"ABR944813991479";"30.12.2023"
"SEE914735482607";"PV Anlage";"In Betrieb";"7.7.2023";"17.8.2023";"Solare Strahlungsenergie";"12,8";"10";"84186";"Vilsheim";"(natürliche Person)";"ABR960299335156";"17.8.2023"
"SEE977541062319";"DachGartenhaus";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,76";"0,6";"86554";"Pöttmes";"(natürliche Person)";"ABR968814569109";"25.10.2023"
"SEE961211776323";"solar Wally";"In Betrieb";"10.3.2023";"17.8.2023";"Solare Strahlungsenergie";"0,82";"0,6";"91183";"Abenberg";"(natürliche Person)";"ABR972675181257";"17.8.2023"
"SEE912227551428";"PV Häusleigner";"In Betrieb";"19.7.2023";"17.8.2023";"Solare Strahlungsenergie";"9,72";"8";"94569";"Stephansposching";"(natürliche Person)";"ABR983956598992";"2.11.2023"
"SEE997519416418";"PV Anlage Danzer M.";"In Betrieb";"10.7.2023";"17.8.2023";"Solare Strahlungsenergie";"9,72";"9,72";"94545";"Hohenau";"(natürliche Person)";"ABR911950613809";"1.9.2023"
"SEE985378500423";"Kath.-Mair-Str. 7";"In Betrieb";"5.9.2022";"17.8.2023";"Solare Strahlungsenergie";"68,34";"50";"85356";"Freising";"Bürger Energie Genossenschaft - Freisinger Land eG";"ABR932051425788";"17.8.2023"
"SEE986100076773";"Balkonkraftwerk";"In Betrieb";"14.6.2023";"17.8.2023";"Solare Strahlungsenergie";"0,82";"0,6";"87656";"Germaringen";"(natürliche Person)";"ABR944730724952";"17.8.2023"
"SEE908205869418";"Balkonkraftwerk";"In Betrieb";"18.6.2023";"17.8.2023";"Solare Strahlungsenergie";"0,6";"0,22";"85283";"Wolnzach";"(natürliche Person)";"ABR987582607257";"20.1.2024"
"SEE940216232805";"Garage";"In Betrieb";"14.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,6";"0,6";"84032";"Altdorf";"(natürliche Person)";"ABR917475217645";"2.11.2023"
"SEE992166147593";"PV Hausdach";"In Betrieb";"17.6.2023";"17.8.2023";"Solare Strahlungsenergie";"9";"7,5";"94116";"Hutthurm";"(natürliche Person)";"ABR931440589988";"1.12.2023"
"SEE973324374082";"PV-Anlage";"In Betrieb";"7.8.2023";"17.8.2023";"Solare Strahlungsenergie";"7,6";"7";"95463";"Bindlach";"(natürliche Person)";"ABR947272085123";"2.11.2023"
"SEE930033122298";"PV_Dink";"In Betrieb";"15.8.2023";"17.8.2023";"Solare Strahlungsenergie";"12,035";"10";"90522";"Oberasbach";"(natürliche Person)";"ABR950903222590";"17.8.2023"
"SEE952851913360";"Wohnhaus";"In Betrieb";"16.8.2023";"17.8.2023";"Solare Strahlungsenergie";"6,93";"6,282";"87488";"Betzigau";"(natürliche Person)";"ABR965217764193";"17.8.2023"
"SEE953571583840";"BKW-Vorgarten";"In Betrieb";"12.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,76";"0,6";"91301";"Forchheim";"(natürliche Person)";"ABR946907848645";"6.12.2023"
"SEE988723660575";"ABR942119459631";"In Betrieb";"14.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,8";"0,6";"86459";"Gessertshausen";"(natürliche Person)";"ABR942119459631";"17.8.2023"
"SEE985126289433";"PV Anlage Hackl U.";"In Betrieb";"1.6.2023";"17.8.2023";"Solare Strahlungsenergie";"11,16";"10";"94151";"Mauth";"(natürliche Person)";"ABR905932825236";"17.8.2023"
"SEE936250992553";"BergtheimFBPV";"In Betrieb";"28.3.2023";"17.8.2023";"Solare Strahlungsenergie";"5,625";"5";"97241";"Bergtheim";"(natürliche Person)";"ABR939616499437";"8.12.2023"
"SEE944693525764";"Solarway";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,6";"0,6";"96472";"Rödental";"(natürliche Person)";"ABR928726657530";"19.9.2023"
"SEE965701517595";"PV Anlage 2023";"In Betrieb";"29.7.2023";"17.8.2023";"Solare Strahlungsenergie";"6,15";"6";"94081";"Fürstenzell";"(natürliche Person)";"ABR968005856025";"19.12.2023"
"SEE948202136069";"Werkstatt";"In Betrieb";"9.6.2023";"17.8.2023";"Solare Strahlungsenergie";"6,56";"6";"91564";"Neuendettelsau";"(natürliche Person)";"ABR946300270531";"17.8.2023"
"SEE950937185540";"Nebengebäude";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,84";"0,6";"97513";"Michelau";"(natürliche Person)";"ABR954389011310";"17.8.2023"
"SEE948958570711";"PV Schleipf Nebengebäude";"In Betrieb";"25.7.2023";"17.8.2023";"Solare Strahlungsenergie";"14,45";"12";"83093";"Bad Endorf";"(natürliche Person)";"ABR988035506165";"1.12.2023"
"SEE908399984331";"Balkonkraftwerk";"In Betrieb";"16.8.2023";"17.8.2023";"Solare Strahlungsenergie";"1,6";"0,6";"86899";"Landsberg";"(natürliche Person)";"ABR940111487188";"17.8.2023"
"SEE980187161933";"Hausdach";"In Betrieb";"2.5.2023";"17.8.2023";"Solare Strahlungsenergie";"12,71";"4";"95445";"Bayreuth";"(natürliche Person)";"ABR900874049634";"24.8.2023"
"SEE976963524023";"PV-2";"In Betrieb";"28.7.2023";"17.8.2023";"Solare Strahlungsenergie";"16,4";"12";"86554";"Pöttmes";"(natürliche Person)";"ABR914909885494";"6.2.2024"
"SEE907457021797";"priWall Duo";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,82";"0,6";"63785";"Obernburg";"(natürliche Person)";"ABR981430101652";"9.11.2023"
"SEE982714328628";"Balkonkraftwerk";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,41";"0,3";"95326";"Kulmbach";"(natürliche Person)";"ABR994610063275";"17.8.2023"
"SEE943823032622";"Balkonanlage";"In Betrieb";"22.9.2023";"17.8.2023";"Solare Strahlungsenergie";"0,3";"0,3";"96476";"Bad Rodach";"(natürliche Person)";"ABR937914439865";"4.11.2023"
"SEE904322862134";"PV-Hausdach";"In Betrieb";"15.5.2023";"17.8.2023";"Solare Strahlungsenergie";"9,96";"9,96";"97535";"Wasserlosen";"(natürliche Person)";"ABR988875240779";"17.11.2023"
"SEE919639241923";"PV-Anlage";"In Betrieb";"14.7.2023";"17.8.2023";"Solare Strahlungsenergie";"8,4";"8,4";"91583";"Schillingsfürst";"(natürliche Person)";"ABR939472398172";"17.8.2023"
"SEE991697329645";"PV-ANLAGE";"In Betrieb";"5.7.2023";"17.8.2023";"Solare Strahlungsenergie";"12";"6";"86633";"Neuburg";"(natürliche Person)";"ABR950917927207";"21.12.2023"
"SEE998724960628";"Hausdach";"In Betrieb";"26.7.2023";"17.8.2023";"Solare Strahlungsenergie";"9,72";"8,28";"97711";"Maßbach";"(natürliche Person)";"ABR941662296434";"6.12.2023"
"SEE955449835839";"RehOffenhaus";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"8,1";"8";"89231";"Neu-Ulm";"(natürliche Person)";"ABR973322766018";"17.8.2023"
"SEE938316929640";"Der Fink";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,83";"0,6";"96450";"Coburg";"(natürliche Person)";"ABR902648511071";"17.8.2023"
"SEE936381470777";"PV-Wohnhaus";"In Betrieb";"13.7.2023";"17.8.2023";"Solare Strahlungsenergie";"4";"4";"82276";"Adelshofen";"(natürliche Person)";"ABR996704305773";"3.11.2023"
"SEE937403390929";"Findus";"In Betrieb";"31.7.2023";"17.8.2023";"Solare Strahlungsenergie";"15,99";"15";"91463";"Dietersheim";"(natürliche Person)";"ABR900044048559";"17.8.2023"
"SEE931634455068";"Garage";"In Betrieb";"11.8.2023";"17.8.2023";"Solare Strahlungsenergie";"16,575";"16,575";"85276";"Hettenshausen";"(natürliche Person)";"ABR969474511439";"17.8.2023"
"SEE979706737759";"Balkon PV";"In Betrieb";"16.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,82";"0,6";"97340";"Marktbreit";"(natürliche Person)";"ABR921778094292";"17.8.2023"
"SEE929154490584";"Hausdach";"In Betrieb";"31.7.2023";"17.8.2023";"Solare Strahlungsenergie";"9,72";"8,6";"97437";"Haßfurt";"(natürliche Person)";"ABR931575400677";"17.8.2023"
"SEE995179512204";"PV-Anlage";"In Betrieb";"8.8.2023";"17.8.2023";"Solare Strahlungsenergie";"10,08";"10";"93080";"Pentling";"(natürliche Person)";"ABR978138727413";"17.8.2023"
"SEE949793198719";"Schwalbonien";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"9,02";"8";"82256";"Fürstenfeldbruck";"(natürliche Person)";"ABR938976679695";"5.10.2023"
"SEE976761022097";"PV-Scherer";"In Betrieb";"13.12.2022";"17.8.2023";"Solare Strahlungsenergie";"9,45";"9,45";"86567";"Hilgertshausen-Tandern";"(natürliche Person)";"ABR993228848007";"1.12.2023"
"SEE917527586040";"13,86 kWp PV-Anlage Hausdach";"In Betrieb";"21.6.2023";"17.8.2023";"Solare Strahlungsenergie";"13,86";"10";"96135";"Stegaurach";"(natürliche Person)";"ABR900820523690";"25.9.2023"
"SEE944690324643";"Stoanahanse";"In Betrieb";"1.6.2023";"17.8.2023";"Solare Strahlungsenergie";"0,6";"0,6";"83301";"Traunreut";"(natürliche Person)";"ABR980530052529";"17.8.2023"
"SEE961767956842";"PV-Anlage";"In Betrieb";"9.5.2023";"17.8.2023";"Solare Strahlungsenergie";"5,55";"4,6";"96231";"Bad Staffelstein";"(natürliche Person)";"ABR995149998021";"17.8.2023"
"SEE993827753474";"Hausdach";"In Betrieb";"26.6.2023";"17.8.2023";"Solare Strahlungsenergie";"14,175";"12,6";"97450";"Arnstein";"(natürliche Person)";"ABR981561385112";"2.11.2023"
"SEE932403394205";"Hausdach";"In Betrieb";"1.8.2023";"17.8.2023";"Solare Strahlungsenergie";"10,08";"10";"85110";"Kipfenberg";"(natürliche Person)";"ABR918357382642";"17.8.2023"
"SEE971241540856";"Photovoltaikanlage";"In Betrieb";"16.8.2023";"17.8.2023";"Solare Strahlungsenergie";"9,75";"9,75";"83278";"Traunstein";"(natürliche Person)";"ABR903777966879";"5.9.2023"
"SEE979883145040";"Haus 9,48";"In Betrieb";"8.8.2022";"17.8.2023";"Solare Strahlungsenergie";"9,48";"9,48";"84416";"Inning";"(natürliche Person)";"ABR998018638691";"21.8.2023"
"SEE911533693556";"OST-WEST";"In Betrieb";"30.5.2023";"17.8.2023";"Solare Strahlungsenergie";"15,18";"10";"82549";"Königsdorf";"(natürliche Person)";"ABR932881626362";"20.2.2024"
"SEE959728271806";"PV Anlage";"In Betrieb";"4.8.2023";"17.8.2023";"Solare Strahlungsenergie";"9,84";"9";"83104";"Tuntenhausen";"(natürliche Person)";"ABR978546584943";"2.11.2023"
"SEE974187342829";"Stetten Anlage 2";"In Betrieb";"19.7.2023";"17.8.2023";"Solare Strahlungsenergie";"15,3";"10";"97647";"Sondheim";"(natürliche Person)";"ABR992184547603";"18.8.2023"
"SEE993444928859";"Hausdach";"In Betrieb";"5.7.2023";"17.8.2023";"Solare Strahlungsenergie";"13,77";"10";"97532";"Üchtelhausen";"(natürliche Person)";"ABR901687653629";"19.12.2023"
"SEE980389440980";"Dacherweiterung Nordseiten";"In Betrieb";"31.7.2023";"17.8.2023";"Solare Strahlungsenergie";"48";"48";"86405";"Meitingen";"(natürliche Person)";"ABR996185476177";"17.8.2023"
"SEE962204428144";"Hausdach";"In Betrieb";"9.7.2023";"17.8.2023";"Solare Strahlungsenergie";"10,4";"10";"97421";"Schweinfurt";"(natürliche Person)";"ABR902409285968";"5.10.2023"
"SEE969052938672";"PV-Anlage 2";"In Betrieb";"7.8.2023";"17.8.2023";"Solare Strahlungsenergie";"10,26";"10";"89312";"Günzburg";"(natürliche Person)";"ABR957693533981";"17.8.2023"
"SEE902665823768";"Hausdach";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"7,7";"7,7";"63762";"Großostheim";"(natürliche Person)";"ABR971221253295";"1.12.2023"
"SEE913202274561";"Stichlhans";"In Betrieb";"15.8.2021";"17.8.2023";"Solare Strahlungsenergie";"0,7";"0,7";"84168";"Aham";"(natürliche Person)";"ABR957746234339";"6.2.2024"
"SEE931172361708";"Balkonkraftwerk";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,425";"0,35";"83209";"Prien";"(natürliche Person)";"ABR985187704876";"17.8.2023"
"SEE963131719183";"Hausdach_Süd";"In Betrieb";"12.7.2023";"17.8.2023";"Solare Strahlungsenergie";"13,68";"13,68";"92318";"Neumarkt";"(natürliche Person)";"ABR922270129086";"17.8.2023"
"SEE913070834270";"Garagendach";"In Betrieb";"10.8.2023";"17.8.2023";"Solare Strahlungsenergie";"11,9";"11,9";"84387";"Julbach";"(natürliche Person)";"ABR929871502249";"4.10.2023"
"SEE910679134763";"2023-Solar";"In Betrieb";"14.8.2023";"17.8.2023";"Solare Strahlungsenergie";"11,96";"8";"86925";"Fuchstal";"(natürliche Person)";"ABR991809449179";"17.8.2023"
"SEE923724651528";"D.";"In Betrieb";"9.8.2023";"17.8.2023";"Solare Strahlungsenergie";"24,65";"24,65";"86508";"Rehling";"(natürliche Person)";"ABR902846502116";"17.8.2023"
"SEE948199675466";"Bei mir Zuhause";"In Betrieb";"27.3.2023";"17.8.2023";"Solare Strahlungsenergie";"0,76";"0,6";"97337";"Dettelbach";"(natürliche Person)";"ABR907514193061";"20.1.2024"
"SEE949932227119";"Hausdachanlage";"In Betrieb";"6.7.2023";"17.8.2023";"Solare Strahlungsenergie";"9,84";"9,84";"84109";"Wörth";"(natürliche Person)";"ABR936543222183";"16.11.2023"
"SEE909053466736";"PV-Anlage Hausdach";"In Betrieb";"2.8.2023";"17.8.2023";"Solare Strahlungsenergie";"15,39";"15,39";"89275";"Elchingen";"(natürliche Person)";"ABR928777738950";"17.8.2023"
"SEE915918261408";"HaPaDoPa PV1";"In Betrieb";"15.8.2023";"17.8.2023";"Solare Strahlungsenergie";"14,35";"12,6";"91567";"Herrieden";"(natürliche Person)";"ABR909065464126";"28.2.2024"
"SEE969918208710";"Dach";"In Betrieb";"14.8.2023";"17.8.2023";"Solare Strahlungsenergie";"9,84";"9,84";"91614";"Mönchsroth";"(natürliche Person)";"ABR975034561134";"17.8.2023"
"SEE941142595644";"PV-Miller";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"5,67";"5,5";"87657";"Görisried";"(natürliche Person)";"ABR903106351628";"17.8.2023"
"SEE901458711572";"Balkon1";"In Betrieb";"22.9.2022";"17.8.2023";"Solare Strahlungsenergie";"0,6";"0,6";"94089";"Neureichenau";"(natürliche Person)";"ABR971091199334";"2.11.2023"
"SEE933118380330";"Hauptstr.12";"In Betrieb";"3.8.2023";"17.8.2023";"Solare Strahlungsenergie";"12,75";"10";"94130";"Obernzell";"(natürliche Person)";"ABR989804254164";"25.8.2023"
"SEE973506116448";"Balkonkraftwerk";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,81";"0,6";"93059";"Regensburg";"(natürliche Person)";"ABR932496552926";"17.8.2023"
"SEE962059606094";"Haus";"In Betrieb";"16.8.2023";"17.8.2023";"Solare Strahlungsenergie";"13,5";"13,5";"83209";"Prien";"(natürliche Person)";"ABR980298385402";"17.8.2023"
"SEE921573720785";"Garage";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"2,49";"2,49";"86567";"Hilgertshausen-Tandern";"(natürliche Person)";"ABR928001555247";"17.8.2023"
"SEE916981811231";"pattiottili";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"14,52";"10";"85659";"Forstern";"(natürliche Person)";"ABR922293100789";"17.8.2023"
"SEE971562137049";"PV-Anlage";"In Betrieb";"12.6.2023";"17.8.2023";"Solare Strahlungsenergie";"12,92";"10";"84036";"Kumhausen";"(natürliche Person)";"ABR983487596771";"13.11.2023"
"SEE908724059109";"Balkonkraftwerk mit 600W Leistung";"In Betrieb";"31.3.2023";"17.8.2023";"Solare Strahlungsenergie";"0,82";"0,6";"90610";"Winkelhaid";"(natürliche Person)";"ABR905482210049";"21.12.2023"
"SEE928823434133";"Photovolt Sunrise";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"11,48";"10";"82069";"Hohenschäftlarn";"(natürliche Person)";"ABR951088309946";"6.3.2024"
"SEE956252938380";"PV-Anlage Hausdach";"In Betrieb";"5.8.2023";"17.8.2023";"Solare Strahlungsenergie";"10,66";"10";"93194";"Walderbach";"(natürliche Person)";"ABR904549972838";"16.2.2024"
"SEE911610734875";"PV Anlage Haus";"In Betrieb";"21.7.2023";"17.8.2023";"Solare Strahlungsenergie";"9,75";"9,75";"82069";"Hohenschäftlarn";"(natürliche Person)";"ABR974589588399";"7.2.2024"
"SEE930079338103";"Dachfläche Anbau";"In Betrieb";"4.8.2023";"17.8.2023";"Solare Strahlungsenergie";"8,6";"8,6";"97688";"Bad Kissingen";"(natürliche Person)";"ABR920596176456";"17.8.2023"
"SEE939026619159";"Balkonkraftwerk";"In Betrieb";"11.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,84";"0,6";"91058";"Erlangen";"(natürliche Person)";"ABR974137464786";"17.8.2023"
"SEE980939808550";"Garage";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,6";"0,6";"89415";"Lauingen";"(natürliche Person)";"ABR972732122537";"5.12.2023"
"SEE939519386018";"Andi-Balkonkraftwerk";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,6";"0,6";"89294";"Oberroth";"(natürliche Person)";"ABR969203765515";"17.8.2023"
"SEE980354403439";"Carport-K23";"In Betrieb";"17.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,6";"0,6";"91056";"Erlangen";"(natürliche Person)";"ABR915682982882";"17.8.2023"
"SEE933111145486";"Batteriespeicher Sonnen10";"In Betrieb";"7.8.2023";"17.8.2023";"Solare Strahlungsenergie";"3,4";"3,4";"87654";"Friesenried";"(natürliche Person)";"ABR947075933836";"3.11.2023"
"SEE984674307057";"PV-Anlage Süd";"In Betrieb";"26.2.2023";"17.8.2023";"Solare Strahlungsenergie";"9,72";"9,72";"87616";"Marktoberdorf";"(natürliche Person)";"ABR986531587176";"17.8.2023"
"SEE973477617739";"Chris.Laurence";"In Betrieb";"30.6.2023";"17.8.2023";"Solare Strahlungsenergie";"9,72";"9,72";"97633";"Sulzfeld";"(natürliche Person)";"ABR921205408388";"21.8.2023"
"SEE985981894759";"Nebengebäude";"In Betrieb";"2.8.2023";"17.8.2023";"Solare Strahlungsenergie";"11,9";"10";"97616";"Bad Neustadt";"BAG Bad Neustadt GmbH";"ABR926525375235";"17.8.2023"
"SEE969543744577";"PV Anlage";"In Betrieb";"20.1.2023";"17.8.2023";"Solare Strahlungsenergie";"7,5";"7,5";"83374";"Traunwalchen";"(natürliche Person)";"ABR950800443692";"1.12.2023"
"SEE929430051997";"ABR985486886228";"In Betrieb";"28.7.2023";"17.8.2023";"Solare Strahlungsenergie";"12";"12";"92421";"Schwandorf";"(natürliche Person)";"ABR985486886228";"3.11.2023"
"SEE910454550412";"Gartenhaus";"In Betrieb";"2.8.2023";"17.8.2023";"Solare Strahlungsenergie";"3,28";"3";"97616";"Salz";"(natürliche Person)";"ABR967640456140";"18.8.2023"
"SEE984444438172";"Solar";"In Betrieb";"9.8.2023";"17.8.2023";"Solare Strahlungsenergie";"0,8";"0,6";"96179";"Rattelsdorf";"(natürliche Person)";"ABR987580083329";"17.8.2023"
