"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE958355047198";"EPS-1720";"In Betrieb";"1.12.2023";"5.12.2023";"Solare Strahlungsenergie";"0,86";"0,8";"91161";"Hilpoltstein";"(natürliche Person)";"ABR995383157154";"5.12.2023"
"SEE988175020071";"PV-Anlage 12,25 kWp";"In Betrieb";"19.10.2023";"5.12.2023";"Solare Strahlungsenergie";"12,245";"12";"87669";"Rieden";"(natürliche Person)";"ABR987226305204";"8.1.2024"
"SEE900826531866";"Strahlungen 24,6 kWp";"In Betrieb";"16.11.2023";"5.12.2023";"Solare Strahlungsenergie";"24,6";"23";"97618";"Strahlungen";"(natürliche Person)";"ABR901607624579";"6.12.2023"
"SEE962837271094";"Hausdach";"In Betrieb";"19.8.2015";"5.12.2023";"Solare Strahlungsenergie";"8,8";"8,6";"84051";"Essenbach";"(natürliche Person)";"ABR998550716536";"5.12.2023"
"SEE954690601323";"Kirchgasse";"In Betrieb";"1.12.2023";"5.12.2023";"Solare Strahlungsenergie";"12,58";"12,58";"87538";"Obermaiselstein";"(natürliche Person)";"ABR988521181562";"5.12.2023"
"SEE921621054503";"Franz Baur";"In Betrieb";"11.5.2023";"5.12.2023";"Solare Strahlungsenergie";"8,8";"8,8";"85253";"Erdweg";"(natürliche Person)";"ABR994000661197";"5.12.2023"
"SEE988769876657";"Wolkenstierer";"In Betrieb";"7.11.2023";"5.12.2023";"Solare Strahlungsenergie";"0,6";"0,6";"95239";"Zell";"(natürliche Person)";"ABR962998920602";"5.12.2023"
"SEE999396126985";"PV Bäumlisberger";"In Betrieb";"29.8.2023";"5.12.2023";"Solare Strahlungsenergie";"12,3";"12";"89284";"Pfaffenhofen";"(natürliche Person)";"ABR930450513105";"5.12.2023"
"SEE904080050750";"Garage";"In Betrieb";"1.9.2022";"5.12.2023";"Solare Strahlungsenergie";"4,9";"4,9";"85247";"Schwabhausen";"(natürliche Person)";"ABR911860759260";"5.12.2023"
"SEE939276091170";"PV-Anlage 1";"In Betrieb";"5.12.2023";"5.12.2023";"Solare Strahlungsenergie";"12,04";"10";"87448";"Waltenhofen";"(natürliche Person)";"ABR929180354843";"5.12.2023"
"SEE968040575028";"Stromerzeugungseinheit";"In Betrieb";"5.12.2023";"5.12.2023";"Solare Strahlungsenergie";"8,505";"7";"87757";"Kirchheim";"(natürliche Person)";"ABR903563192918";"6.12.2023"
"SEE916465087145";"Solaranlage";"In Betrieb";"14.6.2023";"5.12.2023";"Solare Strahlungsenergie";"10,1";"10";"85748";"Garching";"(natürliche Person)";"ABR946428236570";"19.1.2024"
"SEE971354801035";"GaraSonn";"In Betrieb";"10.2.2023";"5.12.2023";"Solare Strahlungsenergie";"0,8";"0,6";"96317";"Kronach";"(natürliche Person)";"ABR979995165226";"7.12.2023"
"SEE924921320996";"Anlage 4";"In Betrieb";"15.4.2023";"5.12.2023";"Solare Strahlungsenergie";"12";"12";"94133";"Röhrnbach";"(natürliche Person)";"ABR931349590610";"11.12.2023"
"SEE991073643617";"PV-Anlage";"In Betrieb";"30.11.2023";"5.12.2023";"Solare Strahlungsenergie";"7,6";"7,6";"91301";"Forchheim";"(natürliche Person)";"ABR922286850950";"7.12.2023"
"SEE950589631662";"PV Anlage 2";"In Betrieb";"5.8.2023";"5.12.2023";"Solare Strahlungsenergie";"9,6";"9,6";"94336";"Hunderdorf";"(natürliche Person)";"ABR967145273549";"7.12.2023"
"SEE952533102891";"Garage";"In Betrieb";"7.9.2023";"5.12.2023";"Solare Strahlungsenergie";"8,25";"8";"97688";"Bad Kissingen";"(natürliche Person)";"ABR996316104368";"8.12.2023"
"SEE934699802907";"PV-Anlage 8,10 kWp";"In Betrieb";"10.11.2023";"5.12.2023";"Solare Strahlungsenergie";"8,1";"8,1";"93494";"Waffenbrunn";"(natürliche Person)";"ABR975138116124";"5.12.2023"
"SEE939935332798";"Hausdach";"In Betrieb";"13.10.2023";"5.12.2023";"Solare Strahlungsenergie";"8,82";"8";"86368";"Gersthofen";"(natürliche Person)";"ABR988120182960";"23.2.2024"
"SEE956653642398";"Günes";"In Betrieb";"23.11.2023";"5.12.2023";"Solare Strahlungsenergie";"9,7";"9,7";"85354";"Freising";"(natürliche Person)";"ABR928857045817";"5.12.2023"
"SEE978459659004";"Hausdach";"In Betrieb";"6.10.2023";"5.12.2023";"Solare Strahlungsenergie";"24,78";"23,08";"86757";"Wallerstein";"(natürliche Person)";"ABR921153347708";"6.12.2023"
"SEE938618149357";"TutzingEasyPower";"In Betrieb";"5.12.2023";"5.12.2023";"Solare Strahlungsenergie";"0,88";"0,6";"82327";"Tutzing";"(natürliche Person)";"ABR920340840817";"5.12.2023"
"SEE961095897947";"Hausdach/Carport";"In Betrieb";"5.12.2023";"5.12.2023";"Solare Strahlungsenergie";"15,17";"15,17";"86571";"Langenmosen";"(natürliche Person)";"ABR972109975476";"5.12.2023"
"SEE972686858520";"DachKraftwerk";"In Betrieb";"14.8.2023";"5.12.2023";"Solare Strahlungsenergie";"6,525";"6";"91074";"Herzogenaurach";"(natürliche Person)";"ABR926271853452";"5.12.2023"
"SEE914462487562";"PV-Anlage Julia Müller";"In Betrieb";"11.11.2022";"5.12.2023";"Solare Strahlungsenergie";"10,78";"10,78";"97271";"Kleinrinderfeld";"(natürliche Person)";"ABR954210058026";"1.2.2024"
"SEE915662383401";"PV DHH";"In Betrieb";"5.12.2023";"5.12.2023";"Solare Strahlungsenergie";"12,3";"10";"85640";"Putzbrunn";"(natürliche Person)";"ABR927622194453";"22.1.2024"
"SEE937759201030";"5,1 KWp";"In Betrieb";"28.11.2023";"5.12.2023";"Solare Strahlungsenergie";"5,7";"5,1";"96253";"Untersiemau";"(natürliche Person)";"ABR961473590613";"6.12.2023"
"SEE947802428635";"Balkon";"In Betrieb";"5.9.2023";"5.12.2023";"Solare Strahlungsenergie";"0,8";"0,6";"82205";"Gilching";"(natürliche Person)";"ABR906514018985";"8.12.2023"
"SEE943612789638";"Hausdach";"In Betrieb";"5.12.2023";"5.12.2023";"Solare Strahlungsenergie";"9,86";"9,86";"97348";"Rödelsee";"(natürliche Person)";"ABR980471847185";"5.12.2023"
"SEE908055865271";"PV-Anlage Kirschner";"In Betrieb";"25.10.2023";"5.12.2023";"Solare Strahlungsenergie";"9,32";"8";"86368";"Gersthofen";"(natürliche Person)";"ABR948938717891";"5.12.2023"
"SEE912694493535";"PVJohmalanda";"In Betrieb";"23.11.2023";"5.12.2023";"Solare Strahlungsenergie";"5,94";"5,94";"83246";"Unterwössen";"(natürliche Person)";"ABR933736528183";"5.12.2023"
"SEE989532009937";"PV Lichtstrom";"In Betrieb";"11.11.2023";"5.12.2023";"Solare Strahlungsenergie";"0,8";"0,8";"83661";"Lenggries";"(natürliche Person)";"ABR946408949872";"5.12.2023"
"SEE944582487715";"Balkonkraftwerk";"In Betrieb";"22.2.2023";"5.12.2023";"Solare Strahlungsenergie";"0,6";"0,6";"84181";"Neufraunhofen";"(natürliche Person)";"ABR914874453063";"7.12.2023"
"SEE928658455358";"Gigla Dach";"In Betrieb";"5.12.2023";"5.12.2023";"Solare Strahlungsenergie";"8,2";"8";"82383";"Hohenpeißenberg";"(natürliche Person)";"ABR941924096130";"5.12.2023"
"SEE972432677733";"Rettungsanker";"In Betrieb";"1.12.2023";"5.12.2023";"Solare Strahlungsenergie";"0,6";"0,6";"97788";"Neuendorf";"(natürliche Person)";"ABR936663777938";"5.12.2023"
"SEE901218397961";"Garage, Holzlege Erweiterung";"In Betrieb";"27.11.2023";"5.12.2023";"Solare Strahlungsenergie";"9";"9";"90537";"Feucht";"(natürliche Person)";"ABR997590138377";"5.3.2024"
"SEE955085138042";"PV Garage + Haus Nordseite";"In Betrieb";"28.7.2023";"5.12.2023";"Solare Strahlungsenergie";"18";"16";"85669";"Pastetten";"(natürliche Person)";"ABR994721773209";"5.12.2023"
"SEE974087436307";"Blumenstock";"In Betrieb";"15.3.2023";"5.12.2023";"Solare Strahlungsenergie";"3,96";"3,2";"86529";"Schrobenhausen";"(natürliche Person)";"ABR974270302785";"5.12.2023"
"SEE987275856238";"PV";"In Betrieb";"31.10.2023";"5.12.2023";"Solare Strahlungsenergie";"6,15";"6";"94258";"Frauenau";"(natürliche Person)";"ABR957524091208";"5.12.2023"
"SEE975226751190";"Atzing";"In Betrieb";"5.12.2023";"5.12.2023";"Solare Strahlungsenergie";"12,71";"10";"83209";"Prien";"(natürliche Person)";"ABR968101672956";"5.12.2023"
"SEE947748058408";"Hausdach ABR994237076665";"In Betrieb";"22.3.2023";"5.12.2023";"Solare Strahlungsenergie";"12,45";"12,45";"82166";"Gräfelfing";"(natürliche Person)";"ABR994237076665";"5.12.2023"
"SEE969216114515";"ABR970277729549";"In Betrieb";"14.11.2023";"5.12.2023";"Solare Strahlungsenergie";"6,15";"6";"97337";"Dettelbach";"(natürliche Person)";"ABR970277729549";"26.1.2024"
"SEE948805751508";"Carport";"In Betrieb";"4.12.2023";"5.12.2023";"Solare Strahlungsenergie";"4,5";"4,5";"91732";"Merkendorf";"(natürliche Person)";"ABR995995037035";"5.12.2023"
"SEE991547338865";"Hausdach PV-Anlage GS";"In Betrieb";"11.5.2023";"5.12.2023";"Solare Strahlungsenergie";"9,7";"9,7";"91607";"Gebsattel";"(natürliche Person)";"ABR931176844993";"29.12.2023"
"SEE961442800323";"PV Haus und Garage";"In Betrieb";"29.11.2023";"5.12.2023";"Solare Strahlungsenergie";"13,6";"10";"85057";"Ingolstadt";"(natürliche Person)";"ABR959070652872";"5.12.2023"
"SEE992937394553";"PV Hausdach";"In Betrieb";"1.12.2023";"5.12.2023";"Solare Strahlungsenergie";"6,8";"6,8";"95505";"Immenreuth";"(natürliche Person)";"ABR980423207296";"5.12.2023"
"SEE913876815398";"PV Anlage";"In Betrieb";"25.3.2023";"5.12.2023";"Solare Strahlungsenergie";"6,4";"6,4";"96257";"Redwitz";"(natürliche Person)";"ABR979034677536";"7.12.2023"
"SEE930517248186";"Balkon PV Anlage";"In Betrieb";"1.5.2023";"5.12.2023";"Solare Strahlungsenergie";"0,8";"0,6";"83671";"Benediktbeuern";"(natürliche Person)";"ABR984195588386";"5.12.2023"
"SEE938737465529";"Hausdach";"In Betrieb";"23.10.2023";"5.12.2023";"Solare Strahlungsenergie";"9,02";"8";"97342";"Obernbreit";"(natürliche Person)";"ABR945309795397";"5.1.2024"
"SEE912899376992";"Anlage 1";"In Betrieb";"3.11.2023";"5.12.2023";"Solare Strahlungsenergie";"4,51";"4,51";"97318";"Kitzingen";"(natürliche Person)";"ABR999115745084";"20.12.2023"
"SEE979890824297";"ABR984803907127";"In Betrieb";"21.11.2023";"5.12.2023";"Solare Strahlungsenergie";"14,45";"14,45";"89349";"Burtenbach";"(natürliche Person)";"ABR983655948333";"12.12.2023"
"SEE948510664988";"PV-Hausdachanlage";"In Betrieb";"6.11.2023";"5.12.2023";"Solare Strahlungsenergie";"7,29";"7,29";"86152";"Augsburg";"(natürliche Person)";"ABR937834950068";"29.1.2024"
"SEE981465151684";"PV-Anlage-Hausdach";"In Betrieb";"14.7.2023";"5.12.2023";"Solare Strahlungsenergie";"13,53";"13,53";"97523";"Schwanfeld";"(natürliche Person)";"ABR985271442059";"7.12.2023"
"SEE922309496622";"Hausdach";"In Betrieb";"29.6.2023";"5.12.2023";"Solare Strahlungsenergie";"8,91";"8,91";"92637";"Weiden";"(natürliche Person)";"ABR916394186469";"12.12.2023"
"SEE995371886684";"Dach";"In Betrieb";"25.8.2023";"5.12.2023";"Solare Strahlungsenergie";"7,29";"6";"96215";"Lichtenfels";"(natürliche Person)";"ABR998240274056";"5.12.2023"
"SEE979164298328";"Hausdach / Garage";"In Betrieb";"5.12.2023";"5.12.2023";"Solare Strahlungsenergie";"8,14";"8,14";"97753";"Karlstadt";"(natürliche Person)";"ABR976143481689";"5.12.2023"
"SEE988938794461";"Photovoltaik";"In Betrieb";"23.6.2023";"5.12.2023";"Solare Strahlungsenergie";"6,8";"6,8";"91315";"Höchstadt";"(natürliche Person)";"ABR933429635815";"5.12.2023"
"SEE979417630707";"PV Christoph Bienlein";"In Betrieb";"7.9.2023";"5.12.2023";"Solare Strahlungsenergie";"15,6";"12,5";"96260";"Weismain";"(natürliche Person)";"ABR940200178782";"5.12.2023"
"SEE967391675333";"PV-Anlage9,84kWp";"In Betrieb";"16.11.2023";"5.12.2023";"Solare Strahlungsenergie";"9,84";"8";"94474";"Vilshofen";"(natürliche Person)";"ABR978280622772";"5.12.2023"
"SEE916310645544";"Anlage";"In Betrieb";"5.12.2023";"5.12.2023";"Solare Strahlungsenergie";"7,29";"7,29";"97453";"Schonungen";"(natürliche Person)";"ABR907867867756";"5.12.2023"
"SEE928749503616";"Erzeugungseinheiten (Module)";"In Betrieb";"29.11.2023";"5.12.2023";"Solare Strahlungsenergie";"11,34";"10";"85447";"Fraunberg";"(natürliche Person)";"ABR970847931846";"5.12.2023"
"SEE952199871315";"PV-Anlage Osserstraße 28, Deuerling";"In Betrieb";"20.11.2023";"5.12.2023";"Solare Strahlungsenergie";"10,44";"10";"93180";"Deuerling";"(natürliche Person)";"ABR980053345894";"5.12.2023"
"SEE994953498550";"PV-Anlage Garagendach";"In Betrieb";"28.11.2023";"5.12.2023";"Solare Strahlungsenergie";"5,1";"5";"89233";"Neu-Ulm";"(natürliche Person)";"ABR950653148898";"5.12.2023"
"SEE913896012753";"Balkon Kraftwerk";"In Betrieb";"4.12.2023";"5.12.2023";"Solare Strahlungsenergie";"1,7";"0,6";"87437";"Kempten";"(natürliche Person)";"ABR968705799035";"5.12.2023"
"SEE904969168255";"PV Anlage 2023";"In Betrieb";"4.12.2023";"5.12.2023";"Solare Strahlungsenergie";"9,35";"8";"91085";"Weisendorf";"(natürliche Person)";"ABR950280163097";"5.12.2023"
"SEE909381859125";"PV";"In Betrieb";"29.11.2023";"5.12.2023";"Solare Strahlungsenergie";"11,4";"10";"83334";"Inzell";"(natürliche Person)";"ABR933784311522";"10.1.2024"
"SEE966059100163";"Solar Längenstraße";"In Betrieb";"30.11.2023";"5.12.2023";"Solare Strahlungsenergie";"8,74";"8";"90491";"Nürnberg";"(natürliche Person)";"ABR968203123851";"5.12.2023"
"SEE957639494017";"Hausdach";"In Betrieb";"4.11.2023";"5.12.2023";"Solare Strahlungsenergie";"13,6";"10";"92259";"Neukirchen";"(natürliche Person)";"ABR923371490952";"5.12.2023"
"SEE981892112135";"MaStr05122023";"In Betrieb";"5.7.2023";"5.12.2023";"Solare Strahlungsenergie";"4,8";"4,8";"82064";"Straßlach-Dingharting";"(natürliche Person)";"ABR900492358095";"5.12.2023"
"SEE978911760651";"Hausdach";"In Betrieb";"15.11.2023";"5.12.2023";"Solare Strahlungsenergie";"9,62";"9,62";"87669";"Rieden";"(natürliche Person)";"ABR985352866118";"28.12.2023"
"SEE997010111355";"Private Haus PV";"In Betrieb";"30.1.2023";"5.12.2023";"Solare Strahlungsenergie";"21,28";"15";"94474";"Vilshofen";"(natürliche Person)";"ABR951455916081";"5.12.2023"
"SEE942170969179";"Solaranlage Plocher Föhrenweg 12";"In Betrieb";"25.8.2023";"5.12.2023";"Solare Strahlungsenergie";"10,66";"10";"82223";"Eichenau";"(natürliche Person)";"ABR913107412457";"3.1.2024"
"SEE917367510809";"StromerzeugungKRAEM";"In Betrieb";"4.12.2023";"5.12.2023";"Solare Strahlungsenergie";"11,475";"11,475";"86916";"Kaufering";"(natürliche Person)";"ABR993206588031";"5.12.2023"
"SEE985744870327";"PV-Anlage24,60kWp";"In Betrieb";"6.10.2023";"5.12.2023";"Solare Strahlungsenergie";"24,6";"20";"94060";"Pocking";"(natürliche Person)";"ABR902475057124";"7.12.2023"
"SEE920493184684";"Anlage Halle Ost";"In Betrieb";"4.12.2023";"5.12.2023";"Solare Strahlungsenergie";"10,5";"10";"83527";"Kirchdorf";"(natürliche Person)";"ABR941560505423";"14.2.2024"
"SEE909487890688";"Hausdach 18";"In Betrieb";"15.5.2023";"5.12.2023";"Solare Strahlungsenergie";"6,75";"6,75";"94133";"Röhrnbach";"(natürliche Person)";"ABR972691920175";"7.12.2023"
"SEE961824489672";"PV Anlage";"In Betrieb";"29.11.2023";"5.12.2023";"Solare Strahlungsenergie";"5";"5";"97478";"Knetzgau";"(natürliche Person)";"ABR999364555168";"5.12.2023"
"SEE984354794306";"Solaranlage auf dem Hausdach";"In Betrieb";"17.11.2023";"5.12.2023";"Solare Strahlungsenergie";"8,82";"8,82";"85445";"Oberding";"(natürliche Person)";"ABR941081001121";"5.12.2023"
