"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE933391174541";"Hausdach und Nebengebäude";"In Betrieb";"2.9.2022";"6.9.2022";"Solare Strahlungsenergie";"16,4";"16";"91478";"Markt Nordheim";"(natürliche Person)";"ABR956895358705";"17.1.2023"
"SEE947132346579";"Friedenstrasse neu";"In Betrieb";"2.9.2022";"6.9.2022";"Solare Strahlungsenergie";"6,66";"6,66";"97447";"Gerolzhofen";"(natürliche Person)";"ABR946474956712";"9.12.2022"
"SEE985668609355";"PV-Anlage";"In Betrieb";"22.8.2022";"6.9.2022";"Solare Strahlungsenergie";"13,94";"10";"92637";"Theisseil";"(natürliche Person)";"ABR990410972847";"6.9.2022"
"SEE927658768611";"Garagendach";"In Betrieb";"1.9.2022";"6.9.2022";"Solare Strahlungsenergie";"3";"3";"91242";"Ottensoos";"(natürliche Person)";"ABR960430687649";"6.9.2022"
"SEE947399315783";"Meier PV-Anlage";"In Betrieb";"6.9.2022";"6.9.2022";"Solare Strahlungsenergie";"9,99";"9,99";"91522";"Ansbach";"(natürliche Person)";"ABR902259537378";"24.2.2023"
"SEE974125200143";"PV-Anlage";"In Betrieb";"5.9.2022";"6.9.2022";"Solare Strahlungsenergie";"9,84";"9,84";"84051";"Essenbach";"(natürliche Person)";"ABR993598835638";"14.10.2022"
"SEE957267159944";"Balkonkraftwerk";"In Betrieb";"6.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,79";"0,6";"89343";"Jettingen-Scheppach";"(natürliche Person)";"ABR951285238988";"9.10.2023"
"SEE963838692796";"PV-Anlage Schilterner Str. 4 Garage";"In Betrieb";"5.9.2022";"6.9.2022";"Solare Strahlungsenergie";"8,64";"8,64";"84405";"Dorfen";"(natürliche Person)";"ABR960584110741";"27.10.2022"
"SEE972979322592";"PV Wohnen im Tal";"In Betrieb";"6.9.2022";"6.9.2022";"Solare Strahlungsenergie";"24,57";"24,57";"83684";"Tegernsee";"Wohnen im Tal Hausverwaltungs GmbH";"ABR987627742646";"24.10.2022"
"SEE990340922226";"Hausdach";"In Betrieb";"17.8.2022";"6.9.2022";"Solare Strahlungsenergie";"3,08";"3,08";"97616";"Bad Neustadt";"(natürliche Person)";"ABR927435424198";"9.9.2022"
"SEE994538256995";"Hausdach";"In Betrieb";"15.11.2022";"6.9.2022";"Solare Strahlungsenergie";"9,84";"8";"85567";"Grafing";"(natürliche Person)";"ABR933242964147";"1.3.2023"
"SEE919559473268";"priBasic light Duo";"In Betrieb";"1.8.2022";"6.9.2022";"Solare Strahlungsenergie";"0,62";"0,6";"87600";"Kaufbeuren";"(natürliche Person)";"ABR908758785937";"6.9.2022"
"SEE922098432696";"PV-Stampf";"In Betrieb";"22.8.2022";"6.9.2022";"Solare Strahlungsenergie";"6,075";"6";"96476";"Bad Rodach";"(natürliche Person)";"ABR930124478839";"18.9.2022"
"SEE981115203459";"Schupfa";"In Betrieb";"7.7.2022";"6.9.2022";"Solare Strahlungsenergie";"0,66";"0,6";"94577";"Winzer";"(natürliche Person)";"ABR928866397785";"7.1.2023"
"SEE961860593418";"Balkon 600W";"In Betrieb";"2.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,6";"0,6";"81247";"München";"(natürliche Person)";"ABR902859448760";"21.4.2023"
"SEE990941369413";"Hausdach";"In Betrieb";"12.8.2022";"6.9.2022";"Solare Strahlungsenergie";"4,56";"4,4";"90562";"Heroldsberg";"(natürliche Person)";"ABR920058183176";"20.8.2023"
"SEE920328648534";"Solar";"In Betrieb";"1.8.2022";"6.9.2022";"Solare Strahlungsenergie";"5,84";"4,6";"86391";"Stadtbergen";"(natürliche Person)";"ABR969277071352";"7.12.2022"
"SEE965282158743";"Wohnhaus";"In Betrieb";"1.8.2022";"6.9.2022";"Solare Strahlungsenergie";"6,545";"6,545";"86874";"Tussenhausen";"(natürliche Person)";"ABR955451374210";"2.12.2022"
"SEE961521919205";"Balkonsolaranlage 2022";"In Betrieb";"6.12.2022";"6.9.2022";"Solare Strahlungsenergie";"0,36";"0,3";"96049";"Bamberg";"(natürliche Person)";"ABR993893469057";"7.2.2023"
"SEE956726804562";"Micro Solaranlage 600W";"In Betrieb";"5.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,76";"0,6";"94342";"Straßkirchen";"(natürliche Person)";"ABR979049576992";"26.10.2022"
"SEE952666754516";"Dach Photovoltaikanlage";"In Betrieb";"17.8.2022";"6.9.2022";"Solare Strahlungsenergie";"7,02";"6";"85652";"Pliening";"(natürliche Person)";"ABR962009498175";"9.9.2022"
"SEE925791533264";"PV Erweiterung 2022";"In Betrieb";"25.8.2022";"6.9.2022";"Solare Strahlungsenergie";"10,4";"8";"84371";"Triftern";"(natürliche Person)";"ABR994042970226";"21.10.2022"
"SEE958973286313";"PV 2022 9,94 KW Eigenverbrauch";"In Betrieb";"29.8.2022";"6.9.2022";"Solare Strahlungsenergie";"9,94";"9,94";"94262";"Kollnburg";"(natürliche Person)";"ABR901275747785";"19.9.2022"
"SEE908519203557";"Hausdach";"In Betrieb";"2.1.2023";"6.9.2022";"Solare Strahlungsenergie";"14,28";"14,28";"95119";"Naila";"(natürliche Person)";"ABR934175561335";"10.6.2023"
"SEE938156399351";"ABR904758113787";"In Betrieb";"30.4.2021";"6.9.2022";"Solare Strahlungsenergie";"20,35";"17,5";"82449";"Uffing";"(natürliche Person)";"ABR904758113787";"17.10.2022"
"SEE927415706542";"Hausdach-161.2022";"In Betrieb";"8.8.2022";"6.9.2022";"Solare Strahlungsenergie";"5,135";"5";"97846";"Partenstein";"(natürliche Person)";"ABR974501268484";"26.9.2022"
"SEE964016238157";"PV Bucher Str. 39 PH";"In Betrieb";"28.6.2022";"6.9.2022";"Solare Strahlungsenergie";"3,5";"3,5";"90419";"Nürnberg";"(natürliche Person)";"ABR996236921373";"21.12.2022"
"SEE932914806532";"BM1";"In Betrieb";"9.8.2022";"6.9.2022";"Solare Strahlungsenergie";"8,14";"8";"87541";"Bad Hindelang";"(natürliche Person)";"ABR996505423263";"29.9.2022"
"SEE923633514426";"PV-Garage";"In Betrieb";"1.9.2022";"6.9.2022";"Solare Strahlungsenergie";"2";"2";"82140";"Olching";"(natürliche Person)";"ABR967886012520";"2.3.2023"
"SEE993129541625";"BayernSolar";"In Betrieb";"25.8.2022";"6.9.2022";"Solare Strahlungsenergie";"0,4";"0,4";"94556";"Neuschönau";"(natürliche Person)";"ABR945052004005";"21.12.2022"
"SEE934665104622";"ABR942711055521";"In Betrieb";"25.5.2022";"6.9.2022";"Solare Strahlungsenergie";"14,43";"12";"84427";"Sankt Wolfgang";"(natürliche Person)";"ABR942711055521";"7.9.2022"
"SEE955790202991";"2 Solarmodule auf dem Garagendach";"In Betrieb";"6.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,72";"0,6";"90461";"Nürnberg";"(natürliche Person)";"ABR977820726529";"7.12.2022"
"SEE956135448012";"Hausdach";"In Betrieb";"8.2.2023";"6.9.2022";"Solare Strahlungsenergie";"8,74";"8";"96317";"Kronach";"(natürliche Person)";"ABR915389969049";"25.8.2023"
"SEE993432651233";"Hausdach Erlenweg2b";"In Betrieb";"21.9.2022";"6.9.2022";"Solare Strahlungsenergie";"9,7";"8";"96114";"Hirschaid";"(natürliche Person)";"ABR928828363001";"31.10.2022"
"SEE991927238020";"PV-Anlage";"In Betrieb";"6.9.2022";"6.9.2022";"Solare Strahlungsenergie";"15";"15";"83661";"Lenggries";"(natürliche Person)";"ABR905257870119";"21.12.2022"
"SEE936075651659";"Balkonkraftwerk";"In Betrieb";"6.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,8";"0,6";"91227";"Leinburg";"(natürliche Person)";"ABR988275317781";"1.12.2022"
"SEE964807765886";"Balkonkraftwerk 0";"In Betrieb";"5.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,74";"0,6";"84478";"Waldkraiburg";"(natürliche Person)";"ABR928193032250";"6.9.2022"
"SEE930998561590";"Balkonkraftwerk 600 W/p";"In Betrieb";"1.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,6";"0,6";"91749";"Wittelshofen";"(natürliche Person)";"ABR934505438054";"6.9.2022"
"SEE993027771988";"Geld Sparen";"In Betrieb";"5.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,75";"0,6";"85077";"Manching";"(natürliche Person)";"ABR989098155161";"21.1.2023"
"SEE945497151883";"Balkonkraftwerk 600W";"In Betrieb";"5.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,74";"0,6";"97204";"Höchberg";"(natürliche Person)";"ABR927348876633";"6.9.2022"
"SEE984132057388";"ABR949184785672";"In Betrieb";"3.8.2022";"6.9.2022";"Solare Strahlungsenergie";"7,8";"7,8";"85652";"Pliening";"(natürliche Person)";"ABR949184785672";"23.10.2022"
"SEE987640195788";"Mein Balkonkraftwerk";"In Betrieb";"6.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,6";"0,6";"92318";"Neumarkt";"(natürliche Person)";"ABR980750640629";"10.12.2022"
"SEE959725448164";"priBalcony Duo";"In Betrieb";"23.7.2022";"6.9.2022";"Solare Strahlungsenergie";"0,72";"0,6";"90765";"Fürth";"(natürliche Person)";"ABR988497858666";"19.10.2022"
"SEE970508905148";"PV-Anlage Untere Leite 5";"In Betrieb";"6.9.2022";"6.9.2022";"Solare Strahlungsenergie";"12,54";"10";"97532";"Üchtelhausen";"(natürliche Person)";"ABR900086261565";"27.10.2022"
"SEE945853497808";"ABR997571594291";"In Betrieb";"6.9.2022";"6.9.2022";"Solare Strahlungsenergie";"9,99";"9,99";"97772";"Wildflecken";"(natürliche Person)";"ABR997571594291";"6.9.2022"
"SEE971208729461";"Garage";"In Betrieb";"18.2.2020";"6.9.2022";"Solare Strahlungsenergie";"0,6";"0,6";"91330";"Eggolsheim";"(natürliche Person)";"ABR989595172371";"20.1.2023"
"SEE913570463079";"Hausdach";"In Betrieb";"19.8.2022";"6.9.2022";"Solare Strahlungsenergie";"9,57";"9,57";"94551";"Hunding";"(natürliche Person)";"ABR911700248985";"6.9.2022"
"SEE929736375957";"PV-Anlage";"In Betrieb";"29.8.2022";"6.9.2022";"Solare Strahlungsenergie";"7,29";"7,29";"93497";"Willmering";"(natürliche Person)";"ABR966499442847";"20.10.2022"
"SEE935564427546";"Wechselrichter Fronius Keller";"In Betrieb";"24.8.2022";"6.9.2022";"Solare Strahlungsenergie";"9,88";"9,88";"89257";"Illertissen";"(natürliche Person)";"ABR944008334593";"10.5.2023"
"SEE931660510601";"Hausdach";"In Betrieb";"20.6.2022";"6.9.2022";"Solare Strahlungsenergie";"9,24";"8,5";"83556";"Griesstätt";"(natürliche Person)";"ABR949641538353";"11.9.2022"
"SEE958783635578";"SR selv pv";"In Betrieb";"1.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,6";"0,6";"92269";"Fensterbach";"(natürliche Person)";"ABR936206933876";"26.10.2022"
"SEE942766869579";"gen241k5";"In Betrieb";"9.9.2022";"6.9.2022";"Solare Strahlungsenergie";"5,92";"5";"84416";"Taufkirchen";"(natürliche Person)";"ABR994477918831";"22.10.2022"
"SEE963914255310";"Garage";"In Betrieb";"29.8.2022";"6.9.2022";"Solare Strahlungsenergie";"0,75";"0,6";"97262";"Hausen";"(natürliche Person)";"ABR915944165008";"2.11.2022"
"SEE986194528912";"PV Anlage Haus";"In Betrieb";"11.8.2022";"6.9.2022";"Solare Strahlungsenergie";"5,2";"5,2";"83139";"Söchtenau";"(natürliche Person)";"ABR973717710749";"19.12.2022"
"SEE947502335530";"priBalcony Duo 45°";"In Betrieb";"7.4.2022";"6.9.2022";"Solare Strahlungsenergie";"0,6";"0,6";"85055";"Ingolstadt";"(natürliche Person)";"ABR956757383661";"13.12.2022"
"SEE905740247039";"Balkonkraftwerk Moosstraße 10";"In Betrieb";"6.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,76";"0,7";"82362";"Weilheim";"(natürliche Person)";"ABR908806908318";"6.9.2022"
"SEE951401595162";"Garagen PV";"In Betrieb";"1.1.2023";"6.9.2022";"Solare Strahlungsenergie";"1,2";"1,2";"94368";"Perkam";"(natürliche Person)";"ABR920960435547";"16.6.2023"
"SEE949848534059";"Balkonkraftwerk 3. Modul";"In Betrieb";"6.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,37";"0,2";"97711";"Maßbach";"(natürliche Person)";"ABR908738708079";"6.9.2022"
"SEE958489052129";"ABR971352892400";"In Betrieb";"1.9.2022";"6.9.2022";"Solare Strahlungsenergie";"13,69";"12";"91350";"Gremsdorf";"(natürliche Person)";"ABR971352892400";"23.11.2022"
"SEE915307030479";"PV-Anlage Hausdach SO 28M";"In Betrieb";"31.8.2022";"6.9.2022";"Solare Strahlungsenergie";"11,48";"11,48";"86853";"Langerringen";"(natürliche Person)";"ABR903487673036";"10.5.2023"
"SEE937725279216";"priFlat duo";"In Betrieb";"4.9.2022";"6.9.2022";"Solare Strahlungsenergie";"0,72";"0,6";"95326";"Kulmbach";"(natürliche Person)";"ABR925474671214";"17.1.2023"
"SEE968993798017";"Hausdach Süd";"In Betrieb";"26.8.2022";"6.9.2022";"Solare Strahlungsenergie";"9,085";"8";"84427";"Sankt Wolfgang";"(natürliche Person)";"ABR940579380908";"4.1.2023"
"SEE950665835724";"lemonhouse8PV";"In Betrieb";"30.8.2022";"6.9.2022";"Solare Strahlungsenergie";"9,48";"8";"96106";"Ebern";"(natürliche Person)";"ABR938194621674";"28.9.2022"
"SEE954711252817";"PV-Anlage6,825kWp";"In Betrieb";"9.8.2022";"6.9.2022";"Solare Strahlungsenergie";"6,825";"4,6";"94060";"Pocking";"(natürliche Person)";"ABR904945774449";"19.9.2022"
