"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE968039204441";"1";"In Betrieb";"30.6.2017";"14.4.2019";"Solare Strahlungsenergie";"5,04";"5";"86405";"Meitingen";"(natürliche Person)";"ABR907465694334";"10.12.2019"
"SEE926810803580";"Hausdach";"In Betrieb";"2.5.2016";"14.4.2019";"Solare Strahlungsenergie";"3,9";"3,9";"87600";"Kaufbeuren";"(natürliche Person)";"ABR963524197437";"22.1.2023"
"SEE931753934666";"Anlage Halle Bahnhofstraße Nordseite";"In Betrieb";"14.5.2018";"14.4.2019";"Solare Strahlungsenergie";"9,6";"8,2";"97486";"Königsberg";"(natürliche Person)";"ABR904321046788";"28.5.2019"
"SEE970966462009";"Anlage208";"In Betrieb";"21.1.2019";"14.4.2019";"Solare Strahlungsenergie";"20,8";"17";"83131";"Nußdorf";"(natürliche Person)";"ABR920814001980";"28.5.2019"
"SEE924593125813";"Garage_Breslauerweg";"In Betrieb";"16.5.2018";"14.4.2019";"Solare Strahlungsenergie";"5,4";"4";"84405";"Dorfen";"(natürliche Person)";"ABR979239947588";"5.1.2024"
"SEE924217052266";"Sonnenschaf";"In Betrieb";"14.10.2015";"14.4.2019";"Solare Strahlungsenergie";"4,16";"3,7";"93101";"Pfakofen";"(natürliche Person)";"ABR989360313923";"27.11.2023"
"SEE923916556624";"Sunny";"In Betrieb";"15.1.2017";"14.4.2019";"Solare Strahlungsenergie";"3,78";"3,78";"83088";"Kiefersfelden";"(natürliche Person)";"ABR910187786416";"25.6.2019"
"SEE950667602034";"Hausdach Holunderweg";"In Betrieb";"29.3.2019";"14.4.2019";"Solare Strahlungsenergie";"6,2";"6";"90596";"Schwanstetten";"(natürliche Person)";"ABR966484771471";"6.8.2023"
"SEE926670186564";"PV Anlage Hausdach";"In Betrieb";"11.4.2019";"14.4.2019";"Solare Strahlungsenergie";"9,9";"9,9";"93183";"Holzheim";"(natürliche Person)";"ABR942406462146";"14.4.2019"
"SEE964930260661";"PV Anlage Otzing";"In Betrieb";"10.4.2019";"14.4.2019";"Solare Strahlungsenergie";"14,08";"14,08";"94563";"Otzing";"(natürliche Person)";"ABR948856536949";"14.4.2019"
"SEE940553803256";"Hausdach";"In Betrieb";"31.3.2015";"14.4.2019";"Solare Strahlungsenergie";"9,31";"0,89";"83052";"Bruckmühl";"(natürliche Person)";"ABR913789474347";"28.5.2019"
"SEE991779361624";"Haus";"In Betrieb";"21.4.2017";"14.4.2019";"Solare Strahlungsenergie";"8,55";"8,55";"93462";"Lam";"(natürliche Person)";"ABR992897394020";"12.9.2021"
"SEE975677735268";"PV Anlage Gabel";"In Betrieb";"25.2.2019";"14.4.2019";"Solare Strahlungsenergie";"9,6";"8";"97714";"Oerlenbach";"(natürliche Person)";"ABR936955558467";"14.4.2019"
"SEE986604384572";"Maschinenhalle PV";"In Betrieb";"9.4.2019";"14.4.2019";"Solare Strahlungsenergie";"9,9";"9,9";"95692";"Konnersreuth";"(natürliche Person)";"ABR911522356844";"14.4.2019"
"SEE901353676112";"Hausdach";"In Betrieb";"3.8.2016";"14.4.2019";"Solare Strahlungsenergie";"4,2";"4";"88171";"Weiler-Simmerberg";"(natürliche Person)";"ABR908940509624";"17.3.2021"
"SEE936679949688";"PV-Anlage";"In Betrieb";"23.2.2018";"14.4.2019";"Solare Strahlungsenergie";"9,86";"9";"86513";"Ursberg";"(natürliche Person)";"ABR915098617170";"21.12.2019"
"SEE988637578980";"Hausdach";"In Betrieb";"22.6.2015";"14.4.2019";"Solare Strahlungsenergie";"9";"7,6";"85254";"Einsbach";"(natürliche Person)";"ABR965530009568";"28.5.2019"
"SEE913806136456";"Hausdach";"In Betrieb";"13.3.2019";"14.4.2019";"Solare Strahlungsenergie";"7,2";"7";"63924";"Kleinheubach";"(natürliche Person)";"ABR922627479192";"31.10.2019"
"SEE978449859704";"Wintershof 2";"In Betrieb";"28.10.2015";"14.4.2019";"Solare Strahlungsenergie";"202,4";"200";"85072";"Eichstätt";"(natürliche Person)";"ABR964951438865";"22.11.2022"
"SEE988927493832";"PhotovoltaikHW";"In Betrieb";"19.2.2019";"14.4.2019";"Solare Strahlungsenergie";"3,58";"3,58";"90596";"Schwanstetten";"(natürliche Person)";"ABR948655727685";"15.12.2020"
"SEE928707992407";"Kössener Str";"In Betrieb";"1.3.2018";"14.4.2019";"Solare Strahlungsenergie";"4,27";"4,27";"81373";"München";"Dietl GbR";"ABR962881364827";"18.12.2019"
"SEE909402409742";"Hausdach";"In Betrieb";"29.5.2015";"14.4.2019";"Solare Strahlungsenergie";"10";"8,2";"82194";"Gröbenzell";"(natürliche Person)";"ABR902254482987";"28.5.2019"
"SEE919343750865";"Analge Hausdach";"In Betrieb";"7.6.2017";"14.4.2019";"Solare Strahlungsenergie";"3,9";"3,9";"87776";"Sontheim";"(natürliche Person)";"ABR915377116578";"1.12.2019"
"SEE965038449897";"PV Anlage Hausdach";"In Betrieb";"15.10.2018";"14.4.2019";"Solare Strahlungsenergie";"9,9";"9";"85459";"Berglern";"(natürliche Person)";"ABR937818162272";"28.5.2019"
"SEE987851729154";"Hiltnerweg2a";"In Betrieb";"5.2.2018";"14.4.2019";"Solare Strahlungsenergie";"7,56";"7,56";"93057";"Regensburg";"(natürliche Person)";"ABR940304002600";"21.11.2019"
"SEE938869123465";"Südsonne";"In Betrieb";"21.3.2019";"14.4.2019";"Solare Strahlungsenergie";"7,8";"7";"90451";"Nürnberg";"(natürliche Person)";"ABR951430113436";"22.2.2020"
"SEE980381500644";"Haus-Dascha-Solar";"In Betrieb";"24.6.2017";"14.4.2019";"Solare Strahlungsenergie";"5,9";"5,9";"82377";"Penzberg";"(natürliche Person)";"ABR971929550962";"17.2.2023"
"SEE999695667240";"Werkstattdach 2";"In Betrieb";"22.3.2019";"14.4.2019";"Solare Strahlungsenergie";"3,6";"3,6";"85244";"Röhrmoos";"Bauelemente Wolf";"ABR954740400524";"12.1.2021"
"SEE957932720592";"Dach";"In Betrieb";"29.5.2018";"14.4.2019";"Solare Strahlungsenergie";"9,3";"9";"83329";"Waging";"Meyer Anton und Angelika";"ABR921103670962";"28.5.2019"
"SEE939768589512";"Hausdach";"In Betrieb";"22.6.2017";"14.4.2019";"Solare Strahlungsenergie";"4,64";"4,6";"94532";"Außernzell";"(natürliche Person)";"ABR969399753785";"28.5.2019"
"SEE941599094615";"AD18";"In Betrieb";"5.10.2017";"14.4.2019";"Solare Strahlungsenergie";"5,61";"5";"83246";"Unterwössen";"(natürliche Person)";"ABR900787330157";"28.5.2019"
"SEE912647239708";"Sunny";"In Betrieb";"16.3.2017";"14.4.2019";"Solare Strahlungsenergie";"5,13";"5,13";"83088";"Kiefersfelden";"(natürliche Person)";"ABR984480120925";"28.5.2019"
"SEE986904366698";"Photovoltaikanlage Haus";"In Betrieb";"19.11.2015";"14.4.2019";"Solare Strahlungsenergie";"9,84";"7";"95652";"Waldsassen";"(natürliche Person)";"ABR910407315303";"28.5.2019"
"SEE987483196171";"Scheune";"In Betrieb";"3.4.2017";"14.4.2019";"Solare Strahlungsenergie";"9,36";"9,36";"95509";"Marktschorgast";"(natürliche Person)";"ABR953174238635";"7.6.2020"
"SEE943255460710";"Miraculum Caeruleum";"In Betrieb";"23.5.2018";"14.4.2019";"Solare Strahlungsenergie";"7,56";"7";"93186";"Pettendorf";"Miraculum Caeruleum";"ABR924432299101";"28.5.2019"
"SEE989462036812";"ABR980971680671";"In Betrieb";"6.4.2017";"14.4.2019";"Solare Strahlungsenergie";"9,9";"9,9";"95500";"Heinersreuth";"(natürliche Person)";"ABR980971680671";"28.5.2019"
"SEE927285931068";"pv2015";"In Betrieb";"23.6.2015";"14.4.2019";"Solare Strahlungsenergie";"5,2";"1";"93326";"Abensberg";"(natürliche Person)";"ABR919070923051";"28.5.2019"
"SEE964377603267";"DHSteinbach";"Endgültig stillgelegt";"12.4.2019";"14.4.2019";"Solare Strahlungsenergie";"9,6";"9,6";"97500";"Ebelsbach";"(natürliche Person)";"";"8.4.2021"
"SEE937188266969";"sunnydaddy";"In Betrieb";"7.5.2019";"14.4.2019";"Solare Strahlungsenergie";"15";"12";"82541";"Münsing";"(natürliche Person)";"ABR924216217055";"16.6.2021"
"SEE906531684514";"Mauerstetten 2";"In Betrieb";"30.6.2017";"14.4.2019";"Solare Strahlungsenergie";"6,72";"6";"87665";"Mauerstetten";"(natürliche Person)";"ABR917465723538";"22.2.2024"
"SEE925566649251";"DHSteinbach";"In Betrieb";"13.4.2019";"14.4.2019";"Solare Strahlungsenergie";"9,6";"9,6";"97500";"Ebelsbach";"(natürliche Person)";"ABR944913329998";"14.4.2019"
"SEE917903155983";"Solaranlage DHH 2016";"In Betrieb";"28.9.2016";"14.4.2019";"Solare Strahlungsenergie";"9,12";"9,12";"91056";"Erlangen";"(natürliche Person)";"ABR925077638928";"28.5.2019"
"SEE911934608531";"Toller Garten";"In Betrieb";"15.5.2018";"14.4.2019";"Solare Strahlungsenergie";"24,4";"24,4";"94563";"Otzing";"(natürliche Person)";"ABR994679294672";"24.5.2020"
"SEE949262007818";"PV Maschinenhalle";"In Betrieb";"28.2.2019";"14.4.2019";"Solare Strahlungsenergie";"9,92";"9,92";"84098";"Hohenthann";"(natürliche Person)";"ABR981286640077";"14.4.2019"
"SEE905062350448";"Scheune";"In Betrieb";"6.4.2019";"14.4.2019";"Solare Strahlungsenergie";"29,295";"25";"86508";"Rehling";"(natürliche Person)";"ABR951055941568";"20.1.2020"
"SEE955432502755";"Scheune1";"In Betrieb";"9.4.2019";"14.4.2019";"Solare Strahlungsenergie";"8,54";"8";"96106";"Ebern";"(natürliche Person)";"ABR974266058337";"14.4.2019"
"SEE995071967737";"Guardini1";"In Betrieb";"19.3.2019";"14.4.2019";"Solare Strahlungsenergie";"3,965";"3,965";"84503";"Altötting";"(natürliche Person)";"ABR974877773513";"18.11.2019"
"SEE957172242533";"30 KW eigenverbrauch";"In Betrieb";"15.3.2019";"14.4.2019";"Solare Strahlungsenergie";"30";"30";"83530";"Schnaitsee";"(natürliche Person)";"ABR900387854459";"19.4.2021"
"SEE992613596691";"BS1";"In Betrieb";"9.12.2016";"14.4.2019";"Solare Strahlungsenergie";"5,7";"5";"63843";"Niedernberg";"(natürliche Person)";"ABR971111894980";"28.5.2019"
"SEE909334956499";"PV Wohnhaus 17";"In Betrieb";"28.2.2019";"14.4.2019";"Solare Strahlungsenergie";"9,92";"9,92";"84098";"Hohenthann";"(natürliche Person)";"ABR981286640077";"14.4.2019"
"SEE968115178024";"Hausdächer-Photovoltaikanlage";"In Betrieb";"18.8.2017";"14.4.2019";"Solare Strahlungsenergie";"5,5";"5";"82288";"Kottgeisering";"(natürliche Person)";"ABR956897520148";"28.5.2019"
"SEE967742146222";"PV-Anlage Kalchreuth";"In Betrieb";"9.10.2017";"14.4.2019";"Solare Strahlungsenergie";"7,5";"7";"90562";"Kalchreuth";"(natürliche Person)";"ABR910212964055";"15.12.2022"
"SEE993658836049";"Hausdach 11";"In Betrieb";"20.2.2019";"14.4.2019";"Solare Strahlungsenergie";"4,32";"4";"91338";"Igensdorf";"(natürliche Person)";"ABR906943186132";"26.1.2020"
"SEE912220609362";"PV Adlerweg";"In Betrieb";"28.2.2019";"14.4.2019";"Solare Strahlungsenergie";"36,58";"30";"84061";"Ergoldsbach";"(natürliche Person)";"ABR981286640077";"14.4.2019"
"SEE981202017563";"ASO-808822-18";"In Betrieb";"23.4.2018";"14.4.2019";"Solare Strahlungsenergie";"7,56";"7,56";"93495";"Weiding";"(natürliche Person)";"ABR918549468758";"19.4.2022"
"SEE998748806834";"HeSaJoTa";"In Betrieb";"15.3.2017";"14.4.2019";"Solare Strahlungsenergie";"7,8";"7,8";"92552";"Teunz";"(natürliche Person)";"ABR928814632777";"28.5.2019"
"SEE965963259301";"Haus-Dach";"In Betrieb";"7.1.2019";"14.4.2019";"Solare Strahlungsenergie";"7,29";"7,29";"97855";"Triefenstein";"(natürliche Person)";"ABR905711978757";"4.8.2019"
"SEE910114925178";"Photovoltaikanlage";"In Betrieb";"30.3.2019";"14.4.2019";"Solare Strahlungsenergie";"9,15";"9";"93161";"Sinzing";"(natürliche Person)";"ABR993927329128";"19.5.2019"
"SEE996405206904";"Hausdach";"In Betrieb";"21.2.2017";"14.4.2019";"Solare Strahlungsenergie";"8,1";"8,1";"91085";"Weisendorf";"(natürliche Person)";"ABR960218833435";"28.5.2019"
"SEE956199206276";"B57";"In Betrieb";"15.3.2019";"14.4.2019";"Solare Strahlungsenergie";"9,6";"9,6";"80805";"München";"(natürliche Person)";"ABR944584262167";"16.8.2019"
"SEE936312071295";"CARPORT";"In Betrieb";"14.5.2018";"14.4.2019";"Solare Strahlungsenergie";"6,615";"6";"96450";"Coburg";"(natürliche Person)";"ABR989701736862";"31.3.2023"
"SEE947085008739";"Garagendach";"In Betrieb";"9.6.2016";"14.4.2019";"Solare Strahlungsenergie";"6,24";"5,5";"84432";"Hohenpolding";"(natürliche Person)";"ABR983304828238";"28.5.2019"
"SEE942893343577";"Rotes Dach";"In Betrieb";"20.10.2016";"14.4.2019";"Solare Strahlungsenergie";"5,1";"5,1";"92249";"Vilseck";"(natürliche Person)";"ABR952753172551";"1.5.2021"
"SEE980423617385";"PV-Anlage 9,86 kWp";"In Betrieb";"2.1.2018";"14.4.2019";"Solare Strahlungsenergie";"9,86";"9,86";"91757";"Treuchtlingen";"(natürliche Person)";"ABR982036299019";"28.5.2019"
"SEE914889408782";"PV-Anlage 2019";"In Betrieb";"9.4.2019";"14.4.2019";"Solare Strahlungsenergie";"9,92";"9";"83313";"Siegsdorf";"(natürliche Person)";"ABR997817954469";"21.5.2019"
"SEE975405107169";"enersol";"In Betrieb";"17.5.2017";"14.4.2019";"Solare Strahlungsenergie";"8,8";"8,8";"91056";"Erlangen";"(natürliche Person)";"ABR935186152406";"28.5.2019"
"SEE985174203832";"Hausdach";"In Betrieb";"19.3.2019";"14.4.2019";"Solare Strahlungsenergie";"21,96";"20";"93180";"Deuerling";"(natürliche Person)";"ABR900633896493";"14.4.2019"
"SEE974753017243";"M212,1kW";"In Betrieb";"11.9.2015";"14.4.2019";"Solare Strahlungsenergie";"2,1";"2,1";"63776";"Mömbris";"(natürliche Person)";"ABR902310099807";"19.9.2019"
"SEE990407875724";"PV-Hausnr 10";"In Betrieb";"30.11.2018";"14.4.2019";"Solare Strahlungsenergie";"9,9";"6,93";"83317";"Teisendorf";"(natürliche Person)";"ABR912875560667";"16.7.2021"
"SEE942475842948";"Haus";"In Betrieb";"3.8.2016";"14.4.2019";"Solare Strahlungsenergie";"7,54";"7";"91080";"Uttenreuth";"(natürliche Person)";"ABR919775922601";"4.12.2019"
"SEE918883623349";"Hausdach Süd Breite Leite 12";"In Betrieb";"19.9.2018";"14.4.2019";"Solare Strahlungsenergie";"8,76";"7";"96450";"Coburg";"(natürliche Person)";"ABR919778860313";"28.5.2019"
"SEE992845515668";"Lindenweg";"In Betrieb";"2.8.2017";"14.4.2019";"Solare Strahlungsenergie";"6,08";"5";"86707";"Westendorf";"(natürliche Person)";"ABR968904694087";"14.11.2019"
"SEE911312551060";"Hausdach";"In Betrieb";"18.2.2019";"13.4.2019";"Solare Strahlungsenergie";"9,8";"9";"94419";"Reisbach";"(natürliche Person)";"ABR924063777603";"8.1.2020"
"SEE955295222357";"AnTaePower";"In Betrieb";"18.3.2019";"13.4.2019";"Solare Strahlungsenergie";"14,4";"13,6";"93185";"Michelsneukirchen";"(natürliche Person)";"ABR956607587485";"13.4.2019"
"SEE906563713336";"PV-Anlage West";"In Betrieb";"18.3.2019";"13.4.2019";"Solare Strahlungsenergie";"14,03";"10";"94136";"Thyrnau";"(natürliche Person)";"ABR911559909808";"1.4.2020"
"SEE968546513333";"91 West / 21 Süd";"In Betrieb";"11.4.2019";"13.4.2019";"Solare Strahlungsenergie";"35,28";"30";"84051";"Essenbach";"(natürliche Person)";"ABR922981976290";"7.6.2021"
"SEE979330583821";"PV Bam";"In Betrieb";"15.2.2019";"13.4.2019";"Solare Strahlungsenergie";"3,12";"3";"96049";"Bamberg";"(natürliche Person)";"ABR937978694286";"20.5.2019"
"SEE993838687430";"DACH";"In Betrieb";"8.3.2019";"13.4.2019";"Solare Strahlungsenergie";"8,68";"8,5";"63933";"Mönchberg";"(natürliche Person)";"ABR934568082164";"13.8.2020"
"SEE937920234348";"Aufdach-Anlage";"In Betrieb";"10.4.2019";"13.4.2019";"Solare Strahlungsenergie";"9,92";"9,92";"86609";"Donauwörth";"(natürliche Person)";"ABR935448797482";"12.1.2021"
"SEE913546383288";"Photovoltaikanlage";"In Betrieb";"9.3.2019";"13.4.2019";"Solare Strahlungsenergie";"10";"9";"97348";"Willanzheim";"(natürliche Person)";"ABR984364020594";"15.12.2022"
"SEE916086465421";"Hubschrauber";"In Betrieb";"2.8.2017";"13.4.2019";"Solare Strahlungsenergie";"4,14";"4,14";"87700";"Memmingen";"(natürliche Person)";"ABR911728721965";"25.1.2020"
"SEE971134999426";"Hausdach";"In Betrieb";"3.12.2018";"13.4.2019";"Solare Strahlungsenergie";"9,975";"8";"63755";"Alzenau";"(natürliche Person)";"ABR904591083797";"28.5.2019"
"SEE908720168577";"PV 2018";"In Betrieb";"16.2.2018";"13.4.2019";"Solare Strahlungsenergie";"20,77";"20";"86154";"Augsburg";"(natürliche Person)";"ABR961285770524";"29.3.2023"
"SEE973025572893";"Carport Solar 2019";"In Betrieb";"13.3.2019";"13.4.2019";"Solare Strahlungsenergie";"9,9";"5";"97513";"Michelau";"(natürliche Person)";"ABR980283934899";"2.8.2019"
"SEE982219943302";"Bienenhaus";"In Betrieb";"19.3.2019";"13.4.2019";"Solare Strahlungsenergie";"19,22";"19,22";"92280";"Kastl";"(natürliche Person)";"ABR971813634273";"11.3.2020"
"SEE952851223599";"Betrieb";"In Betrieb";"4.4.2019";"13.4.2019";"Solare Strahlungsenergie";"2,7";"2,5";"86473";"Ziemetshausen";"Stammel Elektro GmbH";"ABR926153553272";"25.1.2020"
"SEE984374148615";"Hausdach";"In Betrieb";"7.1.2019";"13.4.2019";"Solare Strahlungsenergie";"8,96";"8";"91567";"Herrieden";"(natürliche Person)";"ABR960224946785";"15.12.2022"
"SEE966696794602";"Geranien-8,06";"In Betrieb";"11.4.2019";"13.4.2019";"Solare Strahlungsenergie";"8,06";"7";"85238";"Petershausen";"(natürliche Person)";"ABR991064122787";"13.4.2019"
"SEE940148491622";"Hausdach";"In Betrieb";"14.3.2019";"13.4.2019";"Solare Strahlungsenergie";"6";"3,3";"90522";"Oberasbach";"Ges. bürgerlichen Rechts Piller, Gudrun u. Cornelio, PV-Anlage, Keplerstr. 22, 90522 Oberasbach";"ABR943602013170";"8.2.2020"
"SEE951663390185";"ABR965769367842";"In Betrieb";"8.11.2018";"13.4.2019";"Solare Strahlungsenergie";"9,15";"6,4";"94522";"Wallersdorf";"(natürliche Person)";"ABR965769367842";"28.5.2019"
"SEE978502523917";"Heine32";"In Betrieb";"12.4.2019";"13.4.2019";"Solare Strahlungsenergie";"6,09";"6";"90513";"Zirndorf";"(natürliche Person)";"ABR922549419047";"13.4.2019"
"SEE946823018856";"ABR960678802729";"In Betrieb";"17.9.2018";"13.4.2019";"Solare Strahlungsenergie";"3,72";"3,7";"92712";"Pirk";"(natürliche Person)";"ABR960678802729";"6.9.2023"
"SEE967883787902";"UtSaGr4";"In Betrieb";"13.6.2018";"13.4.2019";"Solare Strahlungsenergie";"4,02";"3,7";"91080";"Uttenreuth";"(natürliche Person)";"ABR984219504088";"4.12.2019"
"SEE955784068886";"PV  Dach Haus";"In Betrieb";"28.10.2016";"13.4.2019";"Solare Strahlungsenergie";"8,64";"8";"86381";"Krumbach";"(natürliche Person)";"ABR978637822107";"15.4.2020"
"SEE918269667547";"Hausdach";"In Betrieb";"2.6.2015";"13.4.2019";"Solare Strahlungsenergie";"6,24";"6,24";"94474";"Vilshofen";"(natürliche Person)";"ABR901772514873";"18.1.2022"
"SEE977655437188";"PV2-3,6kWp";"In Betrieb";"11.10.2017";"13.4.2019";"Solare Strahlungsenergie";"3,6";"3,6";"83253";"Rimsting";"(natürliche Person)";"ABR938635037958";"8.5.2020"
"SEE936353263352";"PV-Anlage Haus";"In Betrieb";"11.6.2015";"13.4.2019";"Solare Strahlungsenergie";"9,8";"8,5";"92694";"Etzenricht";"(natürliche Person)";"ABR991914443529";"28.5.2019"
"SEE913213271771";"Hausdach";"In Betrieb";"6.6.2016";"13.4.2019";"Solare Strahlungsenergie";"6,84";"6,84";"94116";"Hutthurm";"(natürliche Person)";"ABR988468627833";"28.5.2019"
"SEE960294567217";"Hausdach";"In Betrieb";"29.9.2016";"13.4.2019";"Solare Strahlungsenergie";"9,98";"6,98";"87527";"Sonthofen";"(natürliche Person)";"ABR956649657405";"11.12.2020"
"SEE909923778983";"GWU Haus 2 Adejeweg 17";"In Betrieb";"12.9.2018";"13.4.2019";"Solare Strahlungsenergie";"33,06";"30";"82008";"Unterhaching";"Bürger-Energie-Unterhaching eG";"ABR957949122723";"24.6.2021"
"SEE951913946360";"KE-SWBW_Hausdach";"In Betrieb";"10.8.2018";"13.4.2019";"Solare Strahlungsenergie";"5,5";"4,6";"87439";"Kempten";"(natürliche Person)";"ABR965704116580";"6.1.2021"
"SEE934203642586";"Stefan Czarske, Berg";"In Betrieb";"19.1.2019";"13.4.2019";"Solare Strahlungsenergie";"3,42";"3,42";"82335";"Berg";"(natürliche Person)";"ABR905713423323";"28.5.2019"
"SEE939379402323";"GWU Haus 1 Biberger Str. 33";"In Betrieb";"12.9.2018";"13.4.2019";"Solare Strahlungsenergie";"33,06";"30";"82008";"Unterhaching";"Bürger-Energie-Unterhaching eG";"ABR957949122723";"13.10.2021"
"SEE987203551297";"PV 2019";"In Betrieb";"13.4.2019";"13.4.2019";"Solare Strahlungsenergie";"8,19";"7";"82054";"Sauerlach";"(natürliche Person)";"ABR954119921582";"16.11.2020"
"SEE944539029692";"BML Äußere Hauptstr. 5";"In Betrieb";"18.6.2018";"13.4.2019";"Solare Strahlungsenergie";"28";"28";"85579";"Neubiberg";"Bürger-Energie-Unterhaching eG";"ABR957949122723";"21.6.2021"
"SEE968117127143";"PV fsch Putzbrunn";"In Betrieb";"18.4.2018";"13.4.2019";"Solare Strahlungsenergie";"6";"5";"85640";"Putzbrunn";"(natürliche Person)";"ABR938439238148";"28.5.2019"
"SEE915343891546";"Wiesenweg28";"In Betrieb";"15.10.2018";"13.4.2019";"Solare Strahlungsenergie";"29,86";"27";"97717";"Euerdorf";"(natürliche Person)";"ABR973400311963";"28.5.2019"
"SEE936545146494";"PV 2017";"In Betrieb";"1.9.2017";"13.4.2019";"Solare Strahlungsenergie";"9,9";"9,9";"82054";"Sauerlach";"(natürliche Person)";"ABR954119921582";"28.5.2019"
"SEE980952227895";"Solaranlage II";"In Betrieb";"7.9.2017";"13.4.2019";"Solare Strahlungsenergie";"4,16";"4";"85080";"Gaimersheim";"(natürliche Person)";"ABR942527717958";"28.5.2019"
"SEE939966631662";"PVA8-Nord";"In Betrieb";"30.5.2018";"13.4.2019";"Solare Strahlungsenergie";"749,25";"640";"82008";"Unterhaching";"Bürger-Energie-Unterhaching eG";"ABR957949122723";"4.8.2019"
"SEE944050040541";"PV 2016";"In Betrieb";"2.9.2016";"13.4.2019";"Solare Strahlungsenergie";"9,9";"9,9";"82054";"Sauerlach";"(natürliche Person)";"ABR954119921582";"28.5.2019"
"SEE975609327103";"ZRT Walter-Klingenbeck-Realschule Taufkirchen";"In Betrieb";"15.5.2017";"13.4.2019";"Solare Strahlungsenergie";"98,56";"70";"82024";"Taufkirchen";"Bürger-Energie-Unterhaching eG";"ABR957949122723";"20.2.2021"
"SEE965796789341";"PV Nadler";"In Betrieb";"19.5.2017";"13.4.2019";"Solare Strahlungsenergie";"6,56";"6";"86949";"Windach";"(natürliche Person)";"ABR912120789713";"28.5.2019"
"SEE961532316536";"PV-Anlage";"In Betrieb";"10.4.2019";"13.4.2019";"Solare Strahlungsenergie";"16,28";"15";"82256";"Fürstenfeldbruck";"(natürliche Person)";"ABR903798284488";"13.4.2019"
"SEE957914546561";"Wohnhausdach";"In Betrieb";"30.3.2019";"13.4.2019";"Solare Strahlungsenergie";"6,93";"6,93";"95176";"Konradsreuth";"(natürliche Person)";"ABR927131182408";"13.4.2019"
"SEE944771453378";"Hausdach";"In Betrieb";"15.12.2017";"13.4.2019";"Solare Strahlungsenergie";"3,78";"3,68";"86551";"Aichach";"(natürliche Person)";"ABR907253032522";"28.5.2019"
"SEE914265631001";"Ober*Wald*";"In Betrieb";"12.4.2019";"13.4.2019";"Solare Strahlungsenergie";"7,93";"7,93";"83530";"Schnaitsee";"(natürliche Person)";"ABR907548182345";"13.4.2019"
"SEE912184993309";"Hausdachanlage";"In Betrieb";"27.9.2017";"13.4.2019";"Solare Strahlungsenergie";"9,99";"7";"86561";"Aresing";"(natürliche Person)";"ABR943919914801";"28.5.2019"
